package,count
blorr,12575
BLPestimatoR,4459
BLR,4135
blrm,3044
BLRPM,2339
BLRShiny,2388
BLRShiny2,2284
blsBandit,2339
blscrapeR,5605
BLSM,2505
blsR,4990
bltm,2302
bluebike,2669
BlythStillCasellaCI,3582
BMA,70122
bmabasket,3492
BMAmevt,3620
bmass,2261
BMconcor,2229
bmem,5458
bmemLavaan,3652
bmet,2332
bmgarch,4917
bmggum,2419
BMisc,38545
bmixture,5456
bmlm,6820
bmm,2170
bmp,72308
BMRBr,6550
BMRMM,7570
BMS,10177
bmscstan,3821
bmstdr,4053
BMT,6735
bnclassify,5797
bndovb,2798
bnlearn,210297
bnma,5244
bnmonitor,4731
bnnSurvival,2750
bnpa,2567
BNPdensity,4873
BNPmix,4493
bnpsd,4055
BNPTSclust,3134
bnRep,860
BNrich,2438
BNSL,2959
BNSP,7215
bnstruct,8626
bnviewer,5005
boa,5971
BoardGames,2234
bodenmiller,2581
bodsr,2491
bodycomp,2911
bodycompref,1106
boggy,1566
boilerpipeR,3816
BOIN,7629
boinet,2803
boiwsa,3801
BOJ,3171
bolasso,2966
bolsec,1822
Bolstad,65706
Bolstad2,6793
BoltzMM,2969
bondAnalyst,3547
BondValuation,2960
BoneProfileR,4203
BonEV,2239
bonn,2936
bonsai,23125
bonsaiforest,1341
boodist,2392
bookdown,673013
BoolFilter,2304
BoolNet,10984
Boom,122373
boomer,2096
BoomSpikeSlab,117548
boostingDEA,2587
BoostMLR,2933
boostrq,1974
boot,931447
boot.heterogeneity,3705
boot.pval,7047
bootcluster,4497
bootComb,3302
bootCT,3887
bootES,21413
bootf2,3324
bootGOF,2329
bootImpute,5295
bootLR,2703
BootMRMR,2242
bootnet,33997
bootPLS,3430
BootPR,5540
bootruin,3358
bootStepAIC,4449
bootstrap,61730
bootstrapFP,3580
BootstrapQTL,3299
bootsurv,4426
bootSVD,4628
bootUR,8059
bootwar,3022
BootWPTOS,2307
Boptbd,2455
bor,2162
boral,9331
borrowr,3097
Boruta,66061
BosonSampling,3369
BoSSA,4584
bossR,2259
BOSSreg,2939
botor,133636
BoundaryStats,2485
BoundEdgeworth,3074
boundingbox,9258
boussinesq,4809
boutliers,2986
BoutrosLab.plotting.general,6454
box,26333
box.linters,7424
box.lsp,3125
boxcoxmix,4672
boxfilter,2971
boxly,2228
boxplotcluster,4294
boxplotdbl,4731
boxr,6659
bp,4794
bpa,2789
bpAcc,4796
bpbounds,5986
bpca,5573
bpcp,13884
bpDir,2529
bpgmm,2739
bplsr,571
BPM,2252
bpmnR,3361
bpmnVisualizationR,3152
bpnreg,4754
bpp,3366
bpr,4724
BPrinStratTTE,2682
bqror,27031
bqtl,10540
BRACE,2450
bracer,4391
BRACoD.R,2360
brada,2950
BradleyTerry2,54992
braggR,2329
braidReports,2917
braidrm,2627
braids,4627
BrainCon,3229
brainGraph,6821
brainKCCA,2717
brainR,3631
BranchGLM,6575
Branching,4394
brandwatchR,3098
brant,22523
braQCA,4061
brassica,4003
bratteli,3099
bravo,5310
BrazilCrime,2674
BrazilMet,3371
BRcal,1306
brclimr,3207
BRDT,2224
brea,3420
bread,4882
BREADR,8170
breakaway,12701
breakDown,8505
breakfast,7945
BreakPoints,3004
breathtestcore,5704
breathteststan,5129
bReeze,5275
BRETIGEA,2599
brew,1872912
brglm,67048
brglm2,43753
brickset,3487
brickster,796
bridgedist,4151
bridger2,3004
bridgesampling,206229
bridgr,221
brif,2772
briKmeans,2904
BRINDA,3714
brinton,5023
brio,5031880
briqr,2210
BRISC,5843
brisk,8619
BRL,2363
brlrmr,3159
brm,4274
brms,262482
brms.mmrm,7825
brmsmargins,17829
brnn,22626
Brobdingnag,210231
BrokenAdaptiveRidge,3870
brokenstick,4648
brolgar,6148
broman,26718
broom,7759230
broom.helpers,872496
broom.mixed,273222
brotli,27114
BrownDog,2930
Brq,3629
brsim,2808
bruceR,33691
brulee,7347
bruneimap,142
brunnermunzel,7237
brxx,2765
bs4cards,3594
bs4Dash,56660
BSagri,2763
bsam,7987
bsamGP,5456
bscui,2556
BSDA,190224
bsearchtools,6946
bsgof,3407
BSGW,3440
bshazard,9415
bSi,2186
bsicons,41135
bSims,3781
bsitar,3026
bskyr,8139
BSL,4283
bslib,10875676
BsMD,18137
bsnsing,2321
BSPADATA,2737
BSPBSS,3550
bspcov,2679
bspec,9252
bspline,4780
bsplus,29111
bspm,44539
bspmma,2869
bsreg,3201
BSS,2277
BSSasymp,3840
bssm,21095
BSSoverSpace,2871
BSSprep,3461
bst,21737
bsTools,3186
bstrl,2832
bsts,137359
BSTZINB,1105
bsub,3492
bsvars,6711
bsvarSIGNs,1833
BSW,2342
bsynth,1409
btb,4821
BTdecayLasso,2954
btergm,32843
BTLLasso,6072
BTM,7425
BTSPAS,7772
BTSR,9056
BTtest,2947
BTTL,768
BTYD,7396
bubbleHeatmap,3185
bubblyr,2910
BUCSS,3431
Buddle,2970
buildmer,18381
buildr,3934
BuildSys,3433
bujar,5248
bulkAnalyseR,3561
bulkQC,4644
bulkreadr,3605
bulletcp,2286
bulletr,2444
bullishTrader,4314
bullseye,972
bullwhipgame,2194
bumbl,3398
bumblebee,2333
bunching,3674
bunchr,2979
bundesbank,9762
bundesligR,2401
bundle,14352
bupaR,16933
bupaverse,4671
burgle,1757
burnr,4774
bursa,2408
BurStFin,3783
BurStMisc,4025
bursts,3382
busdater,3410
BusinessDuration,2440
businessPlanR,2679
butcher,62878
butterflyOptions,2863
BuyseTest,8313
Bvalue,2569
BVAR,11636
bvarsv,6216
bvartools,7392
BVARverse,2504
bvhar,4363
bvls,15799
bvpa,3038
BVSNLP,3740
bwd,2109
bWGR,9343
BWGS,3387
bwimage,2558
BwQuant,2153
bws,3076
BWStest,141299
bwsTools,3249
bysykkel,3379
bytescircle,3123
bzinb,4076
c060,4659
C19dNUTS,2971
c212,3953
c2c,2251
c2z,2676
c3,3500
c3net,7308
C443,4293
C50,194131
ca,432302
CA3variants,3627
cabinets,3860
cabootcrs,4097
cacc,2598
cache,3333
cachem,9948393
CACIMAR,2230
cacIRT,3556
CaDENCE,3349
CADF,1059
CADFtest,16586
caesar,565095
CAESAR.Suite,665
caffsim,2472
CAGR,3881
cAIC4,22820
CAinterprTools,3124
Cairo,379652
CAISEr,3954
calACS,2725
CALANGO,4014
CalcThemAll.PRM,1616
Calculator.LR.FNs,2623
calculus,16424
calcUnique,2365
calendar,10355
calendR,11530
calendRio,3142
CALF,4142
CALIBERrfimpute,5012
calibmsm,2909
calibrar,3294
calibrate,79175
calibrateBinary,2318
CalibrateSSB,2950
calibrationband,3143
CalibrationCurves,7963
calibrator,12926
CalibratR,3431
calidad,4266
callback,2365
callme,1048
callr,8516339
callsync,3077
calmate,3665
calmr,2449
calpassapi,3020
CalSim,2535
camcorder,5169
CamelUp,3595
camerondata,3148
campaignmanageR,2455
campfin,4825
campsis,4915
campsismod,4676
camsRad,2301
camtrapdp,1838
camtrapR,13806
canadamaps,3239
canadianmaps,4218
canaper,2573
cancensus,11195
CancerEvolutionVisualization,2750
cancerGI,3023
CancerGram,2666
cancerR,650
cancerscreening,7436
candisc,61176
Canek,3612
Canopy,2652
canprot,4126
cansim,14576
canvasXpress.data,3535
canvasXpress,11954
caper,21876
capesData,1078
capesR,224
capitalR,4381
capl,2783
caplot,2417
capn,2483
CaPO4Sim,3215
captr,3190
capushe,12523
car,5218714
caracas,6057
caRamel,4700
carat,10130
CARBayes,113274
CARBayesdata,9304
CARBayesST,8707
carbondate,2036
carbonr,524
carcass,3674
card,4318
card.pro,903
carData,3134983
cardidates,3881
cardinalR,1660
cards,239795
cardx,42672
care,19540
care4cmodel,4499
caRecall,2783
CareDensity,820
careless,8049
caresid,2554
caret,2114204
caretEnsemble,28680
caretForecast,5027
carfima,3433
cargo,10010
caribou,4167
CarletonStats,4115
Carlson,5159
CARM,2557
CARME,2496
CARMS,1638
caROC,2531
caroline,8930
carpenter,2521
carrier,123486
CARRoT,4783
carSurv,8047
cartograflow,9031
cartogram,35050
cartogramR,5435
cartographer,2892
cartographr,1259
cartography,19807
Cascade,4309
CascadeData,4237
cascadeSelect,2513
cascadess,1336
CASCORE,2609
cascsim,3316
casebase,20600
CaseBasedReasoning,2782
CaseCohortCoxSurvival,7927
caseMatch,4134
cases,2454
casino,2286
CASMAP,2358
CASMI,4604
cassandRa,4788
cassowaryr,3313
CAST,12742
castor,21341
cat,8535
cat2cat,4106
cata,6992
catalog,29093
catalytic,159
CatastRo,6972
catch,2373
catcont,7113
catdap,4013
catdata,17955
CatDataAnalysis,5339
CatDyn,3015
categoryEncodings,3152
CatEncoders,10834
catfun,2658
cati,4907
catIrt,3357
catlearn,4436
catmap,3465
catmaply,3919
caTools,1364520
catR,25249
CatReg,2946
catregs,1983
cats,2940
catseyes,2266
catsim,6335
catSurv,4389
CATT,5644
CATTexact,2378
cauchypca,2937
cauphy,2775
causact,8784
causal.decomp,3150
causalBatch,2285
causalCmprsk,3891
causaldata,27391
causalDisco,2731
causaldrf,3408
causaleffect,6537
CausalGAM,3111
CausalGPS,6455
causalHyperGraph,2019
CausalImpact,129809
CausalMBSTS,3021
CausalMetaR,2678
CausalModels,3062
causaloptim,5111
causalOT,4289
causalPAF,2891
CausalQueries,8660
causalsens,3514
causalSLSE,2180
causalweight,8199
CausCor,3113
CautiousLearning,2354
CAvariants,5753
caviarpd,3218
CB2,3867
cba,33181
cbanalysis,2375
cbass,2944
cbbinom,905
CBCgrps,15732
cbcTools,4600
cbinom,3300
cbioportalR,4163
cbl,3508
CBnetworkMA,1806
CBPE,1582
CBPS,28029
cbq,3278
CBRT,876
cbsodataR,8120
CBSr,2444
CBT,2044
CC,2417
CCA,32358
CCAMLRGIS,11621
ccaPP,22980
cccd,16468
cccm,2366
cccp,19337
cccrm,5958
CCd,804
ccda,2415
ccdR,6448
cchs,4683
cchsflow,3236
ccid,2788
cclust,10424
CCM,2482
ccmEstimator,2531
ccmm,2310
CCMMR,2984
ccmReportR,2892
ccoptimalmatch,3188
ccostr,3358
CCP,22889
ccpsyc,3009
ccRemover,2696
ccrtm,2661
CCSRfind,997
ccss,2182
ccTensor,2942
cctest,1207
cctools,2815
CCWeights,3215
cd,2657
cdata,23354
CDatanet,4171
cdcatR,3077
CDCPLACES,74624
cdcsis,3731
cder,3807
cdfquantreg,5551
CDFt,3935
cdgd,3255
CDGHMM,2074
cdlei,2138
cdlTools,5267
CDM,42172
CDMConnector,15051
cdmTools,4916
cdom,3537
cdparcoord,4286
cdrcR,3638
CDsampling,1163
CDSE,3263
CDSS,1821
CDVI,2082
CDVineCopulaConditional,3558
ceas,3764
CEC,5730
CEDA,3362
CEEMDANML,3233
ceg,2218
CEGO,3786
celestial,7959
cellKey,3511
cellOrigins,2143
cellranger,6564591
celltrackR,3902
cellVolumeDist,2973
cellWise,14247
cem,26048
cemco,2442
CenBAR,2321
cencrne,2318
cenGAM,3527
cenROC,2932
censable,4034
censCov,2176
CensMFM,3360
censo2017,3590
censobr,7424
censorcopula,2281
censored,17636
censReg,37999
CensSpatial,3733
Census2016,3112
censusapi,15348
censusr,2947
centerline,649
centiserve,4079
centr,1549
centrifugeR,2559
CEoptim,3641
CePa,4855
cepiigeodist,2424
cepp,2559
cepR,2689
cepreader,3104
cepumd,1827
cequre,2883
ceramic,3907
cercospoRa,227
cereal,12137
CERFIT,1966
CerioliOutlierDetection,3562
CeRNASeek,2762
ceRtainty,2196
Certara.NLME8,3552
Certara.R,4374
Certara.RsNLME,891
Certara.RsNLME.ModelBuilder,186
Certara.VPCResults,979
ceser,2160
cetcolor,3648
ceterisParibus,3883
cfa,7258
CFAcoop,3021
cfbfastR,2571
CFC,3403
cfda,4404
cfdecomp,2959
CFF,2178
cffdrs,12060
cffr,11578
cfid,3858
CFilt,3370
cfmortality,2655
CFO,3731
cforward,9026
cfr,5216
cft,2531
CFtime,27221
cg,3398
cgaim,2579
cgal4h,2168
cgam,25558
cgAUC,2389
CGE,3474
CGGP,3242
cglasso,5004
cglm,3030
cgmanalysis,10745
CGManalyzer,3993
cgmquantify,2732
CGNM,6705
CGP,2665
CGR,2159
cgwtools,5107
chainbinomial,1254
ChainLadder,44559
chameleon,3718
chandwich,10503
changepoint,81869
changepoint.geo,3496
changepoint.influence,3796
changepoint.np,15808
changepoints,3385
changepointsVar,3085
ChangePointTaylor,3216
ChangepointTesting,3122
changepointTests,3163
changer,2700
changeS,1724
ChannelAttribution,14787
ChannelAttributionApp,3429
chantrics,2425
Chaos01,2873
ChaosGame,4157
charcuterie,1463
charlatan,24588
charlesschwabapi,1318
chartql,2435
chatAI4R,2472
chatgpt,9336
chattr,12264
cheapr,7637
cheatsheet,3650
checkarg,2190
CheckDigit,2885
checkdown,4061
checked,3230
checker,2743
checkglobals,7071
checkhelper,3182
checkLuhn,2950
checkmate,3170609
checkthat,1680
cheddar,7308
cheem,3465
cheese,3879
chem.databases,4207
chem16S,2489
chemCal,7257
chemdeg,4634
CHEMIST,2576
chemodiv,3907
chemometrics,47461
ChemoSpec,13003
ChemoSpec2D,4218
ChemoSpecUtils,8407
ChernoffDist,3697
cherry,5215
cherryblossom,60496
chess,3210
chessboard,2386
ChessGmooG,1142
chest,4579
ChestVolume,609
chevron,5502
chi,3090
chicane,4985
childdevdata,2058
childesr,4213
childfree,1959
childsds,7001
chilemapas,4782
ChillModels,2563
chillR,11493
ChineseNames,5327
chipPCR,12006
chirps,6803
chisq.posthoc.test,8955
chisquare,7473
chk,170401
chlorpromazineR,2310
CHMM,2248
CHNCapitalStock,3197
chngpt,12248
CHNOSZ,14738
choiceDes,3568
ChoiceModelR,5231
CHOIRBM,2489
cholera,5018
CholWishart,13261
chooseGCM,334
choosepc,2188
choplump,3826
chopthin,6554
ChoR,2464
chords,2482
choroplethr,18959
choroplethrAdmin1,7997
choroplethrMaps,9546
chouca,2080
christmas,3660
chromConverter,3705
chromer,3944
chromoMap,5886
chromote,410761
chromseq,2386
chron,448770
chronicle,3833
chronicler,2776
chronochrt,3272
chronosphere,4379
chunked,4138
chunkhooks,2749
chunkR,2534
chyper,2638
cia,457
CIAAWconsensus,2653
CIARA,2572
CICA,4244
ciCalibrate,2296
cicerone,10089
CICI,2991
CIEE,2457
cif,2633
CIfinder,2908
cifti,2623
ciftiTools,7725
CIM,2052
cimir,3003
CIMPLE,765
CIMTx,3554
cinaR,2722
cinaRgenesets,2412
CINE,2654
CINID,2513
CINmetrics,2056
CINNA,6480
cinterpolate,42225
CIPerm,2087
cipheR,2623
ciphertext,121
CIplot,2484
CIpostSelect,760
cir,4207
circacompare,3979
CirceR,5702
circhelp,1593
circle,5466
CirclesIntersections,3297
circlesplot,2115
circletyper,3588
circlize,396340
circlus,456
CircMLE,3053
CircNNTSR,4474
CircNNTSRmult,2223
CircOutlier,2432
CircSpaceTime,2612
CircStats,75906
circular,67847
CircularDDM,2565
circularEV,2673
CircularSilhouette,2469
circumplex,6314
cirls,663
cIRT,3285
CIS.DGLM,2381
cisp,647
cit,8005
CITAN,3969
citation,3807
citationchaser,4212
citecorp,7624
cities,3462
CITMIC,3158
cito,4074
ciTools,12194
citrus,2360
ciu,3458
ciuupi,3876
ciuupi2,2183
civ,2378
civis,5970
ciw,2539
CJAMP,2282
cjar,3189
cjbart,4207
CJIVE,2653
cjoint,12874
ckanr,13708
CKAT,2515
CKLRT,2229
Ckmeans.1d.dp,61537
CLA,4105
Claddis,6455
cladoRcpp,5761
ClaimsProblems,3090
clam,5932
clampSeg,1673
ClamR,3343
clap,1092
clarabel,39680
clarifai,2955
clarify,11622
clarkeTest,4819
class,424635
ClassComparison,3848
ClassDiscovery,29085
classGraph,7857
classicaltest,1031
classifierplots,3930
classInt,2739968
classmap,3098
CLAST,3324
clc,225
cld2,17963
cld3,15615
clda,2138
clean,7239
CleanBSequences,3991
cleancall,10097
cleandata,3038
cleanepi,2003
cleaner,16033
Cleanet,134
cleangeo,5441
CleaningValidation,3753
cleanNLP,7541
cleanr,4250
cleanrmd,49264
cleanTS,3826
cleaR,9274
clespr,2438
clevr,3673
clhs,8161
cli,18840113
cliapp,12765
clickableImageMap,1162
clickb,2694
ClickClust,5897
ClickClustCont,2433
ClickHouseHTTP,5119
clickR,8119
clickstream,6029
clidamonger,4334
clidatajp,8630
cliff,2472
clifford,3613
CliftLRD,2182
climaemet,12880
climate,4211
climateStability,3481
climatol,12222
climatrends,4723
ClimClass,2784
CLimd,2321
clime,4554
climetrics,3463
climextRemes,4042
ClimInd,2834
ClimMobTools,4756
ClimProjDiags,7119
climwin,4045
clinDataReview,7136
clinDR,3836
clinfun,23886
clinicalomicsdbR,1141
clinicalsignificance,3578
ClinicalTrialSummary,2680
ClinicalUtilityRecal,2369
clinmon,2635
clinPK,3859
clinsig,3391
ClinSigMeasures,4418
clinspacy,3312
clintools,5371
ClinTrialPredict,259
clintrialx,836
clinUtils,10725
cliot,3345
clipp,3391
clipr,7075342
CliquePercolation,4037
clisymbols,512645
CLME,3618
clmplus,6265
clock,1586820
clockify,9940
clogitboost,2264
clogitL1,3652
cloneRate,2387
CloneSeeker,2819
CLONETv2,3174
clordr,2833
closeloop,1092
cloudfs,2594
cloudml,5090
cloudos,3061
cloudstoR,2748
cloudUtil,2299
clptheory,2286
clr,2602
CLSIEP15,2334
clttools,2500
clubpro,5204
clubSandwich,72335
clue,532853
ClueR,3853
clugenr,3281
CluMP,3508
ClusBoot,3194
cluscov,2059
clusEvol,1578
ClusPred,2739
clusrank,12997
ClusROC,2902
ClussCluster,2167
clust.bin.pair,2438
clustAnalytics,3990
ClustAssess,3283
ClustBlock,4912
ClusTCR2,1443
clustcurv,1989
clustEff,3479
cluster.datasets,6856
cluster,950470
Cluster.OBeu,2861
clusterability,2855
ClusterBootstrap,3306
clusterCrit,13329
clusterGeneration,109579
clusterhap,2093
clusterHD,3045
Clustering,10340
clustering.sc.dp,3020
clusterMI,4865
clustermole,6646
clustermq,17107
clusternomics,6395
ClusterR,72109
ClusterRankTest,2092
clusterRepro,5862
clusterSEs,8809
clusterSim,52581
ClusterStability,3104
clustertend,12406
ClusterVAR,1923
ClustGeo,5428
ClustImpute,4660
clustlearn,1643
ClustMC,863
clustMD,3116
clustMixType,50018
clustNet,2697
ClustOfVar,8618
ClusTorus,3205
clustra,4271
clusTransition,2041
clustrd,6778
clustree,41090
clustringr,2245
CLUSTShiny,2298
clustTMB,501
clustur,476
ClustVarLV,5650
clustvarsel,5359
clv,29271
clValid,28988
CLVTools,7258
cmaes,18983
cmaesr,15024
cmahalanobis,21225
CMAPSS,2711
CMapViz,2380
cmaRs,2923
CMatching,855
cmbClust,3051
cmce,2000
cmdfun,4925
cmenet,2299
CMF,3494
cmfrec,6064
CMFsurrogate,2599
CMGFM,3454
cmhc,4303
CMHNPA,2601
cml,3073
CMLS,7438
cmm,18153
cmmr,2270
CMMs,2737
cmna,6206
cmocean,5459
CMplot,31929
cmprsk,204892
cmprskcoxmsm,2928
cmprskQR,2566
cmpsR,2574
cmR,3183
cmrutils,3247
cms,2588
cmsaf,7920
cmsafops,8747
cmsafvis,7583
CMShiny,2170
cmstatr,5093
cmstatrExt,1557
cmtest,2525
cmvnorm,3440
cna,7325
CNAIM,3368
cnaOpt,3339
cnbdistr,2189
cncaGUI,3752
CNID,2267
CNLTreg,2745
CNLTtsa,2772
cnmap,1660
cNORM,9433
CNprep,2697
CNPS,2035
cnum,2560
CNVRG,2394
CNVScope,4927
coala,5614
coalescentMCMC,3672
COAP,6279
coarseDataTools,13516
CoastlineFD,2914
coat,2197
cobalt,90060
cobiclust,3284
cobs,53658
coca,3103
cocktailApp,4098
CoClust,3179
coconots,3484
cocons,1795
cocoon,957
cocor,38523
cocorresp,7812
cocosoR,2299
cocotest,1831
cocron,4217
coda.base,6205
coda,1392217
coda4microbiome,5531
codacore,2883
CoDaImpact,1710
codalm,3218
codaredistlm,3036
CodataGS,2047
cOde,8073
codebookr,5425
codebreaker,3291
codeCollection,2599
codecountR,2841
CodeDepends,5590
CodelistGenerator,10498
codemeta,6529
codemetar,7433
codename,3492
codep,5680
coder,3756
codetools,619603
codewhere,1265
codexcopd,2010
codez,2823
codified,2967
CoDiNA,3498
codingMatrices,5049
codyn,5447
coefa,2795
coefficientalpha,5103
coefplot,43279
coenocliner,3858
coenoflex,2377
cofad,13548
cofeatureR,2563
coffee,5001
cofid,1913
coga,5072
coglasso,1595
cogmapr,2897
cognitoR,3695
cohetsurr,274
cohortBuilder,2869
CohortCharacteristics,4456
CohortConstructor,3019
CohortGenerator,1823
CohortPlat,3524
cohorts,5204
CohortSurvival,4953
CohortSymmetry,2292
cohorttools,4235
CoImp,3557
coin,411497
coinmarketcapr,4698
CoinMinD,352
Coinprofile,2272
COINr,6158
cointmonitoR,2110
cointReg,4962
cold,3694
colf,3161
collapse,361977
CollapseLevels,2340
collapsibleTree,14356
collateral,2361
collatz,2751
collections,145026
collegeScorecard,1721
collidr,2445
collin,2977
collinear,4179
CollocInfer,4456
collpcm,7136
colmozzie,2169
coloc,23629
colocalization,2289
colocalized,2164
colocPropTest,3938
ColOpenData,1445
colorblindcheck,9073
colorBlindness,11918
colorDF,5537
colordistance,5720
colorednoise,4805
colorfast,164
colorfindr,9792
colorhcplot,3140
colorist,6586
colorizer,3731
colormap,5176
ColorNameR,2819
colorplane,2402
colorr,2321
colorRamp2,10812
colorRamps,63604
colorrepel,844
colors3d,2294
colorscience,12426
colorsGen,3185
colorspace,10356114
colorSpec,6537
Colossus,5357
colouR,2715
colourlovers,3176
colourpicker,339251
colourvalues,43085
colourvision,3064
COLP,2277
cols,3511
cols4all,30632
colt,3256
comat,4437
comato,2436
combat.enigma,3888
COMBAT,2729
combinat,350886
combinationpvalues,2468
combinatorics,2369
combinedevents,2747
CombinePortfolio,2231
combinIT,3381
CombinS,2486
combiroc,3576
combiter,2340
COMBO,3157
comclim,4139
cometExactTest,2991
cometr,3123
comets,2358
comf,5036
comFuncs,9237
ComICS,6832
CoMiRe,2939
COMIX,3215
COMMA,1766
commafree,6925
CommEcol,2356
CommKern,2858
common,24211
CommonDataModel,94283
CommonJavaJars,5737
commonmark,5588123
CommonMean.Copula,2905
commonsMath,4351
communication,2584
comorbidity,16493
comorbidPGS,1482
comorosmaps,2333
Comp2ROC,2392
comparator,4206
compare,20307
compareC,6116
CompareCausalNetworks,4898
CompAREdesign,3546
compareDF,10006
compareGroups,52131
compareMCMCs,3061
CompareMultipleModels,2279
CompareTests,2431
comparison,3594
ComparisonSurv,3309
compas,2242
CompDist,2106
comperank,2254
comperes,4036
competitiontoolbox,2832
CompExpDes,3212
CompGR,1634
Compind,6591
compindexR,2726
compindPCA,2257
completejourney,4841
complexity,3239
complexlm,2790
complexNet,3265
complexplus,2866
ComplexUpset,23716
complmrob,3130
CompMix,1337
CompModels,2643
COMPoissonReg,7787
CompositeReliability,2486
compositeReliabilityInNestedDesigns,602
Compositional,37736
CompositionalML,1795
CompositionalRF,545
compositions,104064
compound.Cox,8500
CompoundEvents,4596
CompPareto,2178
CompQuadForm,218298
CompR,2893
comprehenr,14598
compute.es,17671
ComradesM,750
ComRiskModel,3742
comsimitv,2585
comstab,5417
comtradr,61375
con2aqi,2141
con2lki,2094
concatipede,2764
concaveman,47737
concom,1969
ConconiAnaerobicThresholdTest,2203
concordance,4291
ConcordanceTest,4931
concorR,2725
concstats,2675
CONCUR,3056
cond,3291
condathis,204
CondCopulas,3345
condensr,2300
condformat,11485
condGEE,3357
CondIndTests,3038
condir,3559
CondiS,2663
conditionalProbNspades,417
conditionz,29621
condMVNorm,14882
CondMVT,2224
condor,3849
condorOptions,2645
condSURV,6252
condTruncMVN,2661
conductor,2695
condvis,3080
condvis2,4560
coneproj,38980
conf.design,53653
conf,9084
confcons,1753
confidence,2837
ConfidenceEllipse,5447
config,623346
ConfigParser,5311
configr,14934
configural,2681
confinterpret,2434
confintr,107901
confintROB,4364
ConfIntVariance,1995
conflicted,5307009
conflr,3119
ConfMatrix,1001
conformalbayes,3338
conformalClassification,2141
conformalInference.fd,2433
conformalInference.multi,2773
conformalpvalue,2167
ConformalSmallest,2458
confreq,5007
confSAM,2209
ConfusionTableR,5627
congress,8439
CongressData,814
CongreveLamsdell2016,3183
CoNI,3120
conicfit,5618
Conigrave,2860
conjoint,17432
ConjointChecks,613
conjurer,4261
conleyreg,4485
conmet,2873
ConNEcT,3208
connectapi,146189
ConnectednessApproach,9702
connections,3524
connectoModa,1829
connectwidgets,6118
ConnMatTools,6661
conogive,2010
conos,7805
conover.test,8616
conquer,70444
conquestr,5234
conrad,9408
ConsensusClustering,2283
ConsensusOPLS,3438
conserveR,2262
consibiocloudclient,946
consolechoice,2105
consort,10379
consortr,3704
ConSpline,2294
ConsRank,44629
ConsRankClass,2962
ConsReg,2934
consrq,663
constants,3509
constellation,3027
constrainedKriging,5345
conStruct,4644
constructive,19546
contactdata,4415
container,4937
ContaminatedMixt,5624
contentid,21547
conText,3548
contfrac,211389
contFracR,3509
contingency,3204
contingencytables,5778
contoureR,2675
ContourFunctions,3633
contourPlot,3222
contrast,12230
contrastable,567
conTree,2387
ContRespPP,2804
contribution,2713
control,2718
controlfunctionIV,2877
controlTest,2454
contsurvplot,4405
contTimeCausal,2908
convdistr,6539
ConvergenceClubs,4297
ConvergenceConcepts,8641
convergEU,4727
conversim,615
convertBCD,1097
convertbonds,2878
convertid,4234
ConvertPar,2002
convertr,2617
convevol,4833
convey,9286
Convolutioner,2471
convoSPAT,3613
CooccurrenceAffinity,2007
cookiecutter,2304
cookiemonster,2750
cookies,5245
CoOL,4069
cooltools,2543
coop,20176
CoopGame,3372
CoordinateCleaner,17516
